,행정기관코드,행정기관,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
926,2823764100,인천광역시부평구갈산1동,"16,570","7,373",2.25,"8,399","8,171",1.03
927,2823764200,인천광역시부평구갈산2동,"18,724","8,240",2.27,"9,088","9,636",0.94
928,2823764600,인천광역시부평구삼산1동,"33,290","13,975",2.38,"16,284","17,006",0.96
929,2823764800,인천광역시부평구삼산2동,"28,818","10,288",2.8,"13,953","14,865",0.94
930,2823765000,인천광역시부평구부개1동,"16,165","7,750",2.09,"8,115","8,050",1.01
931,2823766000,인천광역시부평구부개2동,"20,059","8,385",2.39,"9,814","10,245",0.96
932,2823766100,인천광역시부평구부개3동,"30,754","12,442",2.47,"14,788","15,966",0.93
933,2823767000,인천광역시부평구일신동,"12,565","5,228",2.4,"6,412","6,153",1.04
934,2823768000,인천광역시부평구십정1동,"13,933","6,374",2.19,"7,072","6,861",1.03
935,2823769000,인천광역시부평구십정2동,"22,882","11,601",1.97,"11,876","11,006",1.08
936,2824500000,인천광역시계양구,"295,696","127,984",2.31,"147,316","148,380",0.99
937,2824560100,인천광역시계양구효성1동,"27,361","11,625",2.35,"13,726","13,635",1.01
938,2824560200,인천광역시계양구효성2동,"28,995","11,724",2.47,"14,677","14,318",1.03
939,2824561100,인천광역시계양구계산1동,"19,230","10,034",1.92,"10,138","9,092",1.12
940,2824561200,인천광역시계양구계산2동,"15,790","7,869",2.01,"7,852","7,938",0.99
941,2824561300,인천광역시계양구계산3동,"19,091","8,630",2.21,"9,143","9,948",0.92
942,2824561400,인천광역시계양구계산4동,"23,166","9,185",2.52,"11,697","11,469",1.02
943,2824562100,인천광역시계양구작전1동,"27,815","11,279",2.47,"13,633","14,182",0.96
944,2824562200,인천광역시계양구작전2동,"19,816","9,143",2.17,"9,783","10,033",0.98
945,2824564000,인천광역시계양구작전서운동,"34,996","14,204",2.46,"17,424","17,572",0.99
946,2824571000,인천광역시계양구계양1동,"20,887","8,571",2.44,"10,342","10,545",0.98
947,2824572000,인천광역시계양구계양2동,"33,090","15,682",2.11,"16,355","16,735",0.98
948,2824573000,인천광역시계양구계양3동,"25,459","10,038",2.54,"12,546","12,913",0.97
949,2826000000,인천광역시서구,"555,380","232,834",2.39,"280,398","274,982",1.02
950,2826051500,인천광역시서구검암경서동,"45,483","19,773",2.3,"23,207","22,276",1.04
951,2826053000,인천광역시서구연희동,"40,677","19,054",2.13,"20,729","19,948",1.04
952,2826053600,인천광역시서구청라1동,"31,513","11,943",2.64,"15,713","15,800",0.99
953,2826053700,인천광역시서구청라2동,"48,916","18,069",2.71,"24,270","24,646",0.98
954,2826053900,인천광역시서구청라3동,"31,609","11,193",2.82,"15,650","15,959",0.98
955,2826054200,인천광역시서구가정1동,"28,007","12,006",2.33,"14,059","13,948",1.01
956,2826054300,인천광역시서구가정2동,"6,505","3,036",2.14,"3,393","3,112",1.09
957,2826054400,인천광역시서구가정3동,"9,616","4,406",2.18,"4,811","4,805",1.0
958,2826055000,인천광역시서구석남1동,"22,322","10,922",2.04,"11,493","10,829",1.06
959,2826056000,인천광역시서구석남2동,"13,044","6,239",2.09,"6,771","6,273",1.08
960,2826056100,인천광역시서구석남3동,"13,825","6,608",2.09,"7,011","6,814",1.03
961,2826057500,인천광역시서구신현원창동,"31,643","13,008",2.43,"15,810","15,833",1.0
962,2826058000,인천광역시서구가좌1동,"12,442","6,190",2.01,"6,615","5,827",1.14
963,2826059000,인천광역시서구가좌2동,"19,994","7,765",2.57,"9,750","10,244",0.95
964,2826060000,인천광역시서구가좌3동,"16,604","8,046",2.06,"8,446","8,158",1.04
965,2826061000,인천광역시서구가좌4동,"10,502","4,940",2.13,"5,439","5,063",1.07
966,2826068000,인천광역시서구검단동,"32,853","14,702",2.23,"16,973","15,880",1.07
967,2826069000,인천광역시서구불로대곡동,"22,596","9,193",2.46,"11,506","11,090",1.04
968,2826070000,인천광역시서구원당동,"23,987","9,668",2.48,"12,143","11,844",1.03
969,2826071000,인천광역시서구당하동,"27,799","10,859",2.56,"13,838","13,961",0.99
970,2826072000,인천광역시서구오류왕길동,"25,551","10,316",2.48,"13,022","12,529",1.04
971,2826073000,인천광역시서구마전동,"22,801","8,301",2.75,"11,232","11,569",0.97
972,2826074000,인천광역시서구아라동,"17,091","6,597",2.59,"8,517","8,574",0.99
973,2826500000,인천광역시서구검단출장소,0,0,0.0,0,0,0.0
974,2871000000,인천광역시강화군,"69,693","34,667",2.01,"34,868","34,825",1.0
975,2871025000,인천광역시강화군강화읍,"22,780","10,638",2.14,"11,250","11,530",0.98
976,2871031000,인천광역시강화군선원면,"7,959","3,615",2.2,"3,957","4,002",0.99
977,2871032000,인천광역시강화군불은면,"4,929","2,621",1.88,"2,473","2,456",1.01
978,2871033000,인천광역시강화군길상면,"7,197","3,608",1.99,"3,615","3,582",1.01
979,2871034000,인천광역시강화군화도면,"4,563","2,443",1.87,"2,314","2,249",1.03
980,2871035000,인천광역시강화군양도면,"4,301","2,188",1.97,"2,161","2,140",1.01
981,2871036000,인천광역시강화군내가면,"3,060","1,654",1.85,"1,499","1,561",0.96
982,2871037000,인천광역시강화군하점면,"4,034","2,077",1.94,"2,065","1,969",1.05
983,2871038000,인천광역시강화군양사면,"1,885","1,001",1.88,932,953,0.98
984,2871039000,인천광역시강화군송해면,"3,289","1,664",1.98,"1,643","1,646",1.0
985,2871040000,인천광역시강화군교동면,"2,853","1,559",1.83,"1,472","1,381",1.07
986,2871041000,인천광역시강화군삼산면,"2,192","1,208",1.81,"1,139","1,053",1.08
987,2871042000,인천광역시강화군서도면,387,220,1.76,201,186,1.08
988,2871042500,인천광역시강화군서도면볼음출장소,264,171,1.54,147,117,1.26
989,2872000000,인천광역시옹진군,"20,342","12,061",1.69,"11,598","8,744",1.33
990,2872031000,인천광역시옹진군북도면,"1,166",664,1.76,610,556,1.1
991,2872031500,인천광역시옹진군북도면장봉출장소,985,528,1.87,525,460,1.14
992,2872033000,인천광역시옹진군백령면,"4,969","2,926",1.7,"2,927","2,042",1.43
993,2872034000,인천광역시옹진군대청면,"1,179",721,1.64,676,503,1.34
994,2872034500,인천광역시옹진군대청면소청출장소,220,171,1.29,137,83,1.65
995,2872035000,인천광역시옹진군덕적면,"1,894","1,159",1.63,"1,034",860,1.2
996,2872036000,인천광역시옹진군영흥면,"6,561","3,673",1.79,"3,671","2,890",1.27
997,2872037000,인천광역시옹진군자월면,947,563,1.68,509,438,1.16
998,2872037500,인천광역시옹진군자월면이작출장소,373,228,1.64,194,179,1.08
999,2872038000,인천광역시옹진군연평면,"2,048","1,428",1.43,"1,315",733,1.79
1000,2900000000,광주광역시,"1,441,611","645,712",2.23,"713,015","728,596",0.98
1001,2911000000,광주광역시동구,"103,470","52,362",1.98,"51,046","52,424",0.97
1002,2911052500,광주광역시동구충장동,"4,642","3,522",1.32,"2,362","2,280",1.04
1003,2911054500,광주광역시동구동명동,"3,890","2,497",1.56,"1,965","1,925",1.02
1004,2911056000,광주광역시동구계림1동,"11,009","6,016",1.83,"5,725","5,284",1.08
1005,2911057000,광주광역시동구계림2동,"9,818","4,151",2.37,"4,774","5,044",0.95
1006,2911059000,광주광역시동구산수1동,"8,579","4,503",1.91,"4,300","4,279",1.0
1007,2911060000,광주광역시동구산수2동,"10,501","4,865",2.16,"5,100","5,401",0.94
1008,2911062000,광주광역시동구지산1동,"4,249","2,429",1.75,"2,146","2,103",1.02
1009,2911063000,광주광역시동구지산2동,"4,567","2,438",1.87,"2,333","2,234",1.04
1010,2911065500,광주광역시동구서남동,"3,056","2,227",1.37,"1,632","1,424",1.15
1011,2911068500,광주광역시동구학동,"7,724","3,625",2.13,"3,673","4,051",0.91
1012,2911071000,광주광역시동구학운동,"11,445","5,234",2.19,"5,394","6,051",0.89
1013,2911073000,광주광역시동구지원1동,"7,833","3,651",2.15,"3,793","4,040",0.94
1014,2911074000,광주광역시동구지원2동,"16,157","7,204",2.24,"7,849","8,308",0.94
1015,2914000000,광주광역시서구,"291,231","132,808",2.19,"142,721","148,510",0.96
1016,2914057500,광주광역시서구양동,"3,686","2,121",1.74,"1,848","1,838",1.01
1017,2914059000,광주광역시서구양3동,"4,578","2,174",2.11,"2,218","2,360",0.94
1018,2914065000,광주광역시서구농성1동,"11,008","6,218",1.77,"5,435","5,573",0.98
1019,2914066000,광주광역시서구농성2동,"4,900","2,944",1.66,"2,571","2,329",1.1
1020,2914073000,광주광역시서구광천동,"8,084","4,234",1.91,"4,155","3,929",1.06
1021,2914074000,광주광역시서구유덕동,"10,975","4,898",2.24,"5,601","5,374",1.04
1022,2914074500,광주광역시서구치평동,"30,293","13,617",2.22,"14,476","15,817",0.92
1023,2914075100,광주광역시서구상무1동,"24,802","12,183",2.04,"12,415","12,387",1.0
1024,2914075200,광주광역시서구상무2동,"23,861","13,083",1.82,"11,646","12,215",0.95
1025,2914076000,광주광역시서구화정1동,"15,542","8,494",1.83,"7,397","8,145",0.91
1026,2914077000,광주광역시서구화정2동,"20,604","8,006",2.57,"10,308","10,296",1.0
1027,2914078000,광주광역시서구화정3동,"10,068","4,625",2.18,"4,964","5,104",0.97
1028,2914079000,광주광역시서구화정4동,"15,428","6,508",2.37,"7,422","8,006",0.93
1029,2914080000,광주광역시서구서창동,"5,792","2,698",2.15,"2,994","2,798",1.07
1030,2914082100,광주광역시서구금호1동,"20,012","8,816",2.27,"9,506","10,506",0.9
1031,2914082400,광주광역시서구금호2동,"28,572","10,554",2.71,"13,971","14,601",0.96
1032,2914083000,광주광역시서구풍암동,"36,781","15,243",2.41,"18,097","18,684",0.97
1033,2914084000,광주광역시서구동천동,"16,245","6,392",2.54,"7,697","8,548",0.9
1034,2915500000,광주광역시남구,"215,575","95,722",2.25,"103,542","112,033",0.92
1035,2915551000,광주광역시남구양림동,"7,018","3,166",2.22,"3,211","3,807",0.84
1036,2915552000,광주광역시남구방림1동,"6,641","2,930",2.27,"3,169","3,472",0.91
1037,2915553000,광주광역시남구방림2동,"8,912","4,082",2.18,"4,207","4,705",0.89
1038,2915553700,광주광역시남구봉선1동,"13,466","6,665",2.02,"6,310","7,156",0.88
1039,2915553800,광주광역시남구봉선2동,"28,800","9,990",2.88,"13,461","15,339",0.88
1040,2915554500,광주광역시남구사직동,"5,215","2,961",1.76,"2,689","2,526",1.06
1041,2915560500,광주광역시남구월산동,"8,836","4,583",1.93,"4,531","4,305",1.05
1042,2915563000,광주광역시남구월산4동,"8,478","4,779",1.77,"4,366","4,112",1.06
1043,2915564000,광주광역시남구월산5동,"6,414","3,528",1.82,"3,197","3,217",0.99
1044,2915567000,광주광역시남구백운1동,"12,208","5,182",2.36,"5,752","6,456",0.89
1045,2915568000,광주광역시남구백운2동,"6,373","3,336",1.91,"3,137","3,236",0.97
1046,2915569000,광주광역시남구주월1동,"21,920","9,620",2.28,"10,608","11,312",0.94
1047,2915570000,광주광역시남구주월2동,"8,023","4,040",1.99,"3,985","4,038",0.99
1048,2915570500,광주광역시남구진월동,"29,383","11,487",2.56,"13,696","15,687",0.87
1049,2915571000,광주광역시남구효덕동,"16,133","7,501",2.15,"7,734","8,399",0.92
1050,2915572000,광주광역시남구송암동,"21,450","8,580",2.5,"10,368","11,082",0.94
1051,2915573000,광주광역시남구대촌동,"6,305","3,292",1.92,"3,121","3,184",0.98
1052,2917000000,광주광역시북구,"427,114","195,695",2.18,"211,999","215,115",0.99
1053,2917051000,광주광역시북구중흥1동,"4,784","3,000",1.59,"2,478","2,306",1.07
1054,2917052000,광주광역시북구중흥2동,"6,867","3,779",1.82,"3,506","3,361",1.04
1055,2917053000,광주광역시북구중흥3동,"4,809","2,851",1.69,"2,535","2,274",1.11
1056,2917055500,광주광역시북구중앙동,"3,085","2,049",1.51,"1,661","1,424",1.17
1057,2917057000,광주광역시북구임동,"9,157","4,476",2.05,"4,519","4,638",0.97
1058,2917058000,광주광역시북구신안동,"12,379","7,227",1.71,"6,515","5,864",1.11
1059,2917059000,광주광역시북구용봉동,"38,542","17,773",2.17,"19,207","19,335",0.99
1060,2917060100,광주광역시북구운암1동,"19,356","7,441",2.6,"9,364","9,992",0.94
1061,2917060200,광주광역시북구운암2동,"12,033","6,102",1.97,"6,063","5,970",1.02
1062,2917060300,광주광역시북구운암3동,"12,663","5,077",2.49,"6,061","6,602",0.92
1063,2917061500,광주광역시북구동림동,"23,375","9,878",2.37,"11,502","11,873",0.97
1064,2917062000,광주광역시북구우산동,"10,290","5,643",1.82,"4,990","5,300",0.94
1065,2917063500,광주광역시북구풍향동,"5,738","2,774",2.07,"2,868","2,870",1.0
1066,2917065000,광주광역시북구문화동,"20,918","9,736",2.15,"10,293","10,625",0.97
1067,2917065600,광주광역시북구문흥1동,"15,983","6,483",2.47,"7,756","8,227",0.94
1068,2917065700,광주광역시북구문흥2동,"15,707","7,349",2.14,"7,473","8,234",0.91
1069,2917066100,광주광역시북구두암1동,"7,773","4,021",1.93,"3,872","3,901",0.99
1070,2917066200,광주광역시북구두암2동,"16,037","7,676",2.09,"7,926","8,111",0.98
1071,2917066300,광주광역시북구두암3동,"13,400","7,816",1.71,"6,434","6,966",0.92
1072,2917066600,광주광역시북구삼각동,"14,116","6,068",2.33,"7,270","6,846",1.06
1073,2917066900,광주광역시북구일곡동,"29,944","11,545",2.59,"14,666","15,278",0.96
1074,2917067300,광주광역시북구매곡동,"13,842","5,489",2.52,"6,775","7,067",0.96
1075,2917067600,광주광역시북구오치1동,"10,940","5,529",1.98,"5,549","5,391",1.03
1076,2917067700,광주광역시북구오치2동,"12,523","7,005",1.79,"6,121","6,402",0.96
1077,2917068500,광주광역시북구석곡동,"2,519","1,398",1.8,"1,309","1,210",1.08
1078,2917069500,광주광역시북구건국동,"22,423","9,282",2.42,"11,352","11,071",1.03
1079,2917069600,광주광역시북구양산동,"37,958","16,393",2.32,"19,080","18,878",1.01
1080,2917069700,광주광역시북구신용동,"29,953","11,835",2.53,"14,854","15,099",0.98
1081,2920000000,광주광역시광산구,"404,221","169,125",2.39,"203,707","200,514",1.02
1082,2920051500,광주광역시광산구송정1동,"10,863","4,879",2.23,"5,517","5,346",1.03
1083,2920052500,광주광역시광산구송정2동,"6,558","3,483",1.88,"3,267","3,291",0.99
1084,2920054000,광주광역시광산구도산동,"15,279","6,682",2.29,"7,720","7,559",1.02
1085,2920055000,광주광역시광산구신흥동,"4,594","2,056",2.23,"2,327","2,267",1.03
1086,2920056500,광주광역시광산구어룡동,"33,035","14,009",2.36,"16,891","16,144",1.05
1087,2920058000,광주광역시광산구우산동,"28,905","14,708",1.97,"14,684","14,221",1.03
1088,2920060000,광주광역시광산구월곡1동,"10,884","4,962",2.19,"5,532","5,352",1.03
1089,2920061000,광주광역시광산구월곡2동,"15,594","6,644",2.35,"7,857","7,737",1.02
1090,2920062000,광주광역시광산구비아동,"7,481","3,480",2.15,"3,965","3,516",1.13
1091,2920062400,광주광역시광산구첨단1동,"27,459","10,441",2.63,"13,632","13,827",0.99
1092,2920062600,광주광역시광산구첨단2동,"43,297","18,410",2.35,"21,827","21,470",1.02
1093,2920063000,광주광역시광산구신가동,"18,457","6,973",2.65,"9,365","9,092",1.03
1094,2920063500,광주광역시광산구운남동,"30,856","12,313",2.51,"15,101","15,755",0.96
1095,2920063700,광주광역시광산구수완동,"77,438","28,302",2.74,"38,146","39,292",0.97
1096,2920064000,광주광역시광산구하남동,"26,266","10,495",2.5,"13,542","12,724",1.06
1097,2920065000,광주광역시광산구임곡동,"2,139","1,273",1.68,"1,102","1,037",1.06
1098,2920066000,광주광역시광산구동곡동,"1,856","1,058",1.75,950,906,1.05
1099,2920067000,광주광역시광산구평동,"4,064","2,522",1.61,"2,266","1,798",1.26
1100,2920068000,광주광역시광산구삼도동,"2,199","1,335",1.65,"1,148","1,051",1.09
1101,2920069000,광주광역시광산구본량동,"2,009","1,228",1.64,"1,005","1,004",1.0
1102,2920070000,광주광역시광산구신창동,"34,988","13,872",2.52,"17,863","17,125",1.04
1103,3000000000,대전광역시,"1,452,251","664,417",2.19,"724,626","727,625",1.0
1104,3011000000,대전광역시동구,"222,222","107,832",2.06,"111,953","110,269",1.02
1105,3011051500,대전광역시동구중앙동,"4,545","3,124",1.45,"2,546","1,999",1.27
