,,,,매출금액,매출금액,매출금액,매출금액,매출금액,매출금액
연도,,,,2017,2018,2019,2020,2021,2022
행정구역 구분 코드,행정구역 명,생활밀접업종 분류코드,생활밀접업종명,,,,,,
4,화전동,2,치과의원,,,,356050010.0,356006962.0,277599451.0
4,화전동,2,컴퓨터 게임방 운영업,17997812.0,21998520.0,193034166.0,223977827.0,224006962.0,88536297.0
4,화전동,2,피부 미용업,,,,50002639.0,49996979.0,36388676.0
4,화전동,2,한의원,,,63018155.0,94989186.0,95006061.0,44863819.0
4,화전동,3,기타 주점업,728092935.0,827851505.0,766892973.0,625948832.0,626296589.0,269496890.0
4,화전동,3,김밥 및 기타 간이 음식점업,33999718.0,56998481.0,43000765.0,445000717.0,445013127.0,177730285.0
4,화전동,3,서양식 음식점업,16244251.0,251979931.0,278018330.0,664044312.0,663982701.0,479661207.0
4,화전동,3,일식 음식점업,,,,437920817.0,438023218.0,304354445.0
4,화전동,3,제과점업,,,,550982113.0,551052768.0,214849217.0
4,화전동,3,중식 음식점업,685022248.0,1116010477.0,1133035991.0,879076552.0,879021783.0,307279624.0
4,화전동,3,한식 일반 음식점업,4524471065.0,4433040480.0,4719472833.0,6273584966.0,6273466570.0,1634038341.0
4,화정1동,1,가구 소매업,20999863.0,310838563.0,3000041.0,178229837.0,566134426.0,48029901.0
4,화정1동,1,가전제품 소매업,223202126.0,735667443.0,676048522.0,969878118.0,970612060.0,351733363.0
4,화정1동,1,가정용 직물제품 소매업,7999719.0,45001279.0,31060865.0,22960731.0,47346786.0,
4,화정1동,1,건강 보조식품 소매업,166041942.0,92020626.0,176033973.0,20000427.0,20000324.0,6877558.0
4,화정1동,1,"게임용구, 인형 및 장난감 소매업",,,56016641.0,13999982.0,13999738.0,2983219.0
4,화정1동,1,"곡물, 곡분 및 가축 사료 소매업",38222930.0,7000179.0,6999508.0,17213912.0,8301261.0,2954712.0
4,화정1동,1,그 외 기타 분류 안된 가정용품 소매업,102962896.0,,,,16118230.0,
4,화정1동,1,기타 식료품 소매업,1199076119.0,1289084319.0,1396057747.0,1422054790.0,1422016045.0,737188224.0
4,화정1동,1,기타 음ㆍ식료품 위주 종합 소매업,3696334112.0,3947583507.0,5259064868.0,3626219300.0,3630344179.0,713090739.0
4,화정1동,1,기타 의복 소매업,106988492.0,74007672.0,30998278.0,314382162.0,187772164.0,11924918.0
4,화정1동,1,남자용 겉옷 소매업,53309939.0,27000378.0,18999912.0,19999700.0,19999858.0,3047361.0
4,화정1동,1,문구용품 및 회화용품 소매업,324019564.0,347961082.0,290039718.0,956427321.0,956075558.0,116730246.0
4,화정1동,1,"서적, 신문 및 잡지류 소매업",680029229.0,737126074.0,676886497.0,563105766.0,563117980.0,131688050.0
4,화정1동,1,"섬유 원단, 실 및 기타 섬유제품 소매업",32001542.0,23000978.0,42989791.0,93045408.0,102709016.0,18500689.0
4,화정1동,1,속옷 및 잠옷 소매업,,7000274.0,2999993.0,40009830.0,39996953.0,537997.0
4,화정1동,1,슈퍼마켓,3990219106.0,4570458720.0,1443994325.0,1442016463.0,1442004717.0,433109471.0
4,화정1동,1,시계 및 귀금속 소매업,236940616.0,179995226.0,170996891.0,68001726.0,68001249.0,11909326.0
4,화정1동,1,신발 소매업,4068750.0,167756939.0,796290494.0,190994288.0,190995978.0,25619031.0
4,화정1동,1,안경 및 렌즈 소매업,959997403.0,866976251.0,897962673.0,1285904708.0,1285900592.0,288015509.0
4,화정1동,1,애완용 동물 및 관련용품 소매업,372025738.0,326022742.0,357077847.0,431782923.0,432136125.0,220501116.0
4,화정1동,1,운동 및 경기용품 소매업,21999905.0,39999065.0,161981885.0,252018992.0,252033082.0,70257435.0
4,화정1동,1,육류 소매업,3505990847.0,2268363392.0,2050416522.0,3503848327.0,3505839656.0,762646075.0
4,화정1동,1,의약품 및 의료용품 소매업,10306451761.0,10957312455.0,9392267028.0,8726645865.0,8727290263.0,1941312398.0
4,화정1동,1,전기용품 및 조명장치 소매업,338994146.0,430685508.0,144555988.0,96048149.0,96082812.0,46883780.0
4,화정1동,1,전자상거래 소매업,,,,9549442.0,646380951.0,506065574.0
4,화정1동,1,"주방용품 및 가정용 유리, 요업제품 소매업",297183081.0,103981074.0,6000058.0,51008684.0,44988065.0,
4,화정1동,1,철물 및 난방용구 소매업,58997599.0,61994029.0,937713058.0,188961524.0,188918488.0,43131384.0
4,화정1동,1,체인화 편의점,10577259624.0,7984988595.0,8785389312.0,11458760468.0,11460379555.0,2999843882.0
4,화정1동,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",547986847.0,706236723.0,732004737.0,295867359.0,295965841.0,154924286.0
4,화정1동,1,통신기기 소매업,1215495856.0,998501601.0,793028649.0,2022642198.0,2098838788.0,239322263.0
4,화정1동,1,"화장품, 비누 및 방향제 소매업",1566863461.0,750049318.0,952957639.0,235001380.0,235000151.0,29202681.0
4,화정1동,1,화초 및 식물 소매업,1065797168.0,364976389.0,520942671.0,631090670.0,631007795.0,96652287.0
4,화정1동,2,가전제품 수리업,750999027.0,723797782.0,850059608.0,896837370.0,896931550.0,142109413.0
4,화정1동,2,가정용 세탁업,507976766.0,538981508.0,567889868.0,554155150.0,554193474.0,109818376.0
4,화정1동,2,골프 연습장 운영업,319781849.0,286929323.0,265872275.0,307606293.0,502690895.0,270791476.0
4,화정1동,2,기숙사 및 고시원 운영업,11756691.0,11456274.0,11637487.0,53571720.0,50487419.0,6264074.0
4,화정1동,2,기타 교습학원,19476095.0,20382445.0,22379462.0,25843069.0,21127612.0,5377409.0
4,화정1동,2,기타 미용업,288106243.0,527309017.0,477191946.0,501687164.0,501860251.0,105303194.0
4,화정1동,2,기타 예술학원,74336837.0,121999588.0,119999759.0,77465411.0,97038535.0,27717689.0
4,화정1동,2,노래 연습장 운영업,2103316206.0,2047290145.0,2234368468.0,805129162.0,805110869.0,91593738.0
4,화정1동,2,당구장 운영업,266053534.0,226053212.0,237929875.0,206028143.0,206085968.0,61249186.0
4,화정1동,2,두발 미용업,2761108812.0,3060056655.0,3037877751.0,1887982362.0,1888201014.0,458544407.0
4,화정1동,2,부동산 중개 및 대리업,4330296.0,28231115.0,5915724.0,10995114.0,22434458.0,15135278.0
4,화정1동,2,여관업,1018143710.0,1394161275.0,1536293505.0,2222326942.0,2222255899.0,539007051.0
4,화정1동,2,외국어학원,217982735.0,1147675119.0,1185166748.0,95001833.0,94998683.0,31429050.0
4,화정1동,2,일반 교과학원,6270060750.0,6705252135.0,6724820252.0,5153866633.0,5151294041.0,1644473107.0
4,화정1동,2,일반의원,5133092446.0,3840517595.0,4765375608.0,4759178218.0,4760310143.0,1147238513.0
4,화정1동,2,자동차 세차업,,12454728.0,34136542.0,34015837.0,33993661.0,9519228.0
4,화정1동,2,자동차 전문 수리업,2026117779.0,2385604906.0,1548095738.0,2369565604.0,2370001668.0,488187031.0
4,화정1동,2,체력 단련시설 운영업,668056973.0,514043548.0,745039274.0,205997306.0,205997536.0,79188968.0
4,화정1동,2,치과의원,2557286683.0,2938243156.0,3398860716.0,2978336584.0,2977998658.0,771881042.0
4,화정1동,2,컴퓨터 게임방 운영업,709953592.0,811996849.0,880074828.0,1762204085.0,1763199514.0,374862820.0
4,화정1동,2,피부 미용업,389016995.0,506107185.0,602015553.0,399998453.0,399938436.0,84374320.0
4,화정1동,2,한의원,3437243418.0,3320042166.0,3176009383.0,2656124547.0,2656936450.0,560272133.0
4,화정1동,3,기타 주점업,3948892733.0,4978090450.0,5405582188.0,3537160769.0,3535287130.0,463960000.0
4,화정1동,3,김밥 및 기타 간이 음식점업,2500066229.0,3032123397.0,3211103919.0,3886647736.0,3885288854.0,965132515.0
4,화정1동,3,서양식 음식점업,710986503.0,606986863.0,706997809.0,501996113.0,501992178.0,124425635.0
4,화정1동,3,일식 음식점업,1380912162.0,2290218231.0,2331933953.0,1267949215.0,1268070111.0,267545915.0
4,화정1동,3,제과점업,1085055942.0,1689895569.0,1301023325.0,1525058460.0,1524909719.0,367064537.0
4,화정1동,3,중식 음식점업,1299871969.0,2374947130.0,2565939920.0,1822918842.0,1823182081.0,483236069.0
4,화정1동,3,한식 육류 요리 전문점,685602369.0,485698853.0,623425822.0,397051934.0,543752065.0,103239475.0
4,화정1동,3,한식 일반 음식점업,11235266164.0,10390452569.0,10040603732.0,10337342691.0,10337772367.0,2185477598.0
4,화정2동,1,가구 소매업,767334101.0,818063775.0,856234705.0,977457284.0,976553137.0,12099106.0
4,화정2동,1,가방 및 기타 가죽제품 소매업,19362237.0,7077607.0,20484013.0,156105738.0,204065050.0,
4,화정2동,1,가전제품 소매업,350998605.0,446364236.0,440958876.0,535996423.0,535998802.0,40511458.0
4,화정2동,1,가정용 직물제품 소매업,537043218.0,558019640.0,464995053.0,499054621.0,499071314.0,94885147.0
4,화정2동,1,건강 보조식품 소매업,1429200315.0,1617902121.0,1399108984.0,169001707.0,169001299.0,33435679.0
4,화정2동,1,"게임용구, 인형 및 장난감 소매업",714429469.0,376999695.0,182002896.0,247911232.0,173020001.0,53866993.0
4,화정2동,1,"곡물, 곡분 및 가축 사료 소매업",73135797.0,2731688675.0,2407440127.0,1924288424.0,1966717498.0,417968040.0
4,화정2동,1,기타 식료품 소매업,66772663.0,81095053.0,84915669.0,74277207.0,88049321.0,25046646.0
4,화정2동,1,기타 음ㆍ식료품 위주 종합 소매업,4123557126.0,3826075357.0,3474913160.0,3319270063.0,3315803811.0,673288637.0
4,화정2동,1,기타 의복 소매업,4285893419.0,4420100066.0,3068026119.0,1625052950.0,970626986.0,552750360.0
4,화정2동,1,남자용 겉옷 소매업,635009813.0,3273562864.0,1475935228.0,2027124725.0,2027073152.0,443003434.0
4,화정2동,1,문구용품 및 회화용품 소매업,1728197064.0,1984179967.0,2000912677.0,2134900359.0,2135255432.0,661884717.0
4,화정2동,1,"서적, 신문 및 잡지류 소매업",639022398.0,280002645.0,1375954855.0,338996761.0,338996872.0,95956130.0
4,화정2동,1,속옷 및 잠옷 소매업,610224342.0,436610063.0,486728721.0,275695181.0,342748786.0,44100328.0
4,화정2동,1,슈퍼마켓,2738959853.0,4626771128.0,2014032170.0,4742437499.0,4742059371.0,1103629023.0
4,화정2동,1,시계 및 귀금속 소매업,2799876290.0,3552160455.0,2762881833.0,1508262642.0,1507835912.0,526982364.0
4,화정2동,1,신발 소매업,740879837.0,706212591.0,507100758.0,596553344.0,803213508.0,92713311.0
4,화정2동,1,안경 및 렌즈 소매업,3508877893.0,3448866899.0,4038424821.0,3203463404.0,3202501513.0,717048554.0
4,화정2동,1,애완용 동물 및 관련용품 소매업,583053460.0,710927715.0,665117201.0,865785979.0,865773789.0,284393032.0
4,화정2동,1,운동 및 경기용품 소매업,1709089679.0,1347878670.0,1272038222.0,931938618.0,931992475.0,145482895.0
4,화정2동,1,육류 소매업,4472484461.0,3729804975.0,3109509213.0,3380661695.0,3380537962.0,1220339012.0
4,화정2동,1,의약품 및 의료용품 소매업,11790094377.0,13868821577.0,14460617277.0,11614973671.0,11615230381.0,3441552603.0
4,화정2동,1,전기용품 및 조명장치 소매업,491520985.0,485507521.0,411885403.0,632175541.0,412672523.0,92880066.0
4,화정2동,1,"주방용품 및 가정용 유리, 요업제품 소매업",,,,176020177.0,176000486.0,435597.0
4,화정2동,1,철물 및 난방용구 소매업,195951539.0,286916685.0,304981604.0,336154656.0,335777799.0,40542611.0
4,화정2동,1,체인화 편의점,8648709108.0,7812794146.0,5241507576.0,10526325057.0,10525065364.0,2539328938.0
4,화정2동,1,"컴퓨터 및 주변장치, 소프트웨어 소매업",119918605.0,65993916.0,23000858.0,165972185.0,165959921.0,78375181.0
4,화정2동,1,통신기기 소매업,1372519539.0,2832551180.0,1382021941.0,1820337765.0,904219739.0,404539255.0
4,화정2동,1,"화장품, 비누 및 방향제 소매업",3745835942.0,3682228892.0,3600837382.0,2603640044.0,2603606680.0,351092692.0
4,화정2동,1,화초 및 식물 소매업,454051737.0,440045421.0,519040357.0,634362224.0,633665906.0,172102500.0
4,화정2동,2,가전제품 수리업,177998733.0,177001170.0,155001315.0,177001840.0,176997765.0,24557905.0
4,화정2동,2,가정용 세탁업,416006835.0,417972765.0,418891700.0,532895707.0,532891557.0,123360870.0
4,화정2동,2,골프 연습장 운영업,1200024414.0,1291030457.0,1950361969.0,216994417.0,216989181.0,68602740.0
4,화정2동,2,기숙사 및 고시원 운영업,34838760.0,36447280.0,34499469.0,45000696.0,44999666.0,11146230.0
4,화정2동,2,기타 교습학원,73655690.0,75458822.0,101144056.0,108854341.0,83637898.0,28586226.0
4,화정2동,2,기타 미용업,534927653.0,282008848.0,320978044.0,262008786.0,261964729.0,65785794.0
4,화정2동,2,기타 예술학원,69931313.0,150999053.0,105416102.0,63745961.0,85164108.0,21589332.0
4,화정2동,2,노래 연습장 운영업,2177534298.0,2068440498.0,1873850414.0,941877366.0,941841205.0,172549904.0
4,화정2동,2,당구장 운영업,751200068.0,672166819.0,680214089.0,307008159.0,307055238.0,72685777.0
4,화정2동,2,두발 미용업,3496106182.0,4166136628.0,3685804001.0,3442140185.0,3441976220.0,690012795.0
4,화정2동,2,방문 교육학원,143012018.0,149996992.0,142994448.0,321056666.0,321039882.0,88029951.0
4,화정2동,2,여관업,2980718555.0,2931593539.0,3277742758.0,2633498660.0,2634601790.0,468808002.0
4,화정2동,2,외국어학원,306002967.0,251998572.0,603008512.0,208717342.0,268307974.0,62553253.0
4,화정2동,2,일반 교과학원,15444837129.0,16499991384.0,17968525910.0,12188084807.0,12184299875.0,3795723293.0
4,화정2동,2,일반의원,6594151087.0,5941243212.0,8176277755.0,4655998182.0,4655901333.0,1532444680.0
4,화정2동,2,자동차 세차업,267013302.0,278947535.0,251980949.0,257998386.0,257930497.0,44418294.0
4,화정2동,2,자동차 전문 수리업,760018064.0,707005600.0,663984929.0,2258227375.0,2258397467.0,559518627.0
4,화정2동,2,체력 단련시설 운영업,862982159.0,965114209.0,1130970239.0,1658180337.0,1658144450.0,556213312.0
4,화정2동,2,치과의원,2821868393.0,2969044781.0,3535142305.0,905997190.0,905995192.0,266789073.0
4,화정2동,2,컴퓨터 게임방 운영업,2142022958.0,2797129744.0,2844655691.0,1104117665.0,1104115080.0,237973436.0
4,화정2동,2,피부 미용업,805980800.0,871847669.0,1237061760.0,782899059.0,782996476.0,219936106.0
4,화정2동,2,한의원,3595681342.0,3438965522.0,3709059477.0,3214716351.0,3214539029.0,1017704805.0
4,화정2동,3,기타 주점업,7285331460.0,8163712483.0,7818372198.0,6267650483.0,6262796185.0,1030911352.0
4,화정2동,3,김밥 및 기타 간이 음식점업,5922814672.0,6061941077.0,6095703963.0,4491608036.0,4491706069.0,767315955.0
4,화정2동,3,서양식 음식점업,834997803.0,807992019.0,577273936.0,472917695.0,449556349.0,106838686.0
4,화정2동,3,일식 음식점업,4375253019.0,4269815317.0,4864974226.0,3715636700.0,3715968217.0,1451832178.0
4,화정2동,3,제과점업,2767662550.0,4047025048.0,3504108701.0,992031659.0,992056496.0,245892044.0
4,화정2동,3,중식 음식점업,2596140103.0,2784037415.0,3428974906.0,3995897850.0,3997707094.0,1169380702.0
4,화정2동,3,한식 일반 음식점업,15156759421.0,18133440690.0,13557131942.0,15892799096.0,15891563323.0,2891451380.0
4,화현면,1,가구 소매업,165128423.0,73022467.0,73207982.0,16955512.0,5099026.0,2724334.0
4,화현면,1,가방 및 기타 가죽제품 소매업,73753716.0,180423659.0,208114201.0,479443110.0,540450603.0,226824516.0
4,화현면,1,가전제품 소매업,,49978831.0,56011178.0,39024354.0,39031867.0,
4,화현면,1,가정용 직물제품 소매업,,,3729831.0,36588328.0,,
4,화현면,1,건강 보조식품 소매업,561899265.0,57484121.0,72427970.0,139221625.0,109854000.0,16528200.0
4,화현면,1,그 외 기타 분류 안된 가정용품 소매업,9311681.0,19537078.0,31110805.0,6854198.0,13886458.0,1836531.0
4,화현면,1,기타 식료품 소매업,54957411.0,63813224.0,69500441.0,52651947.0,51341283.0,9437537.0
4,화현면,1,기타 음ㆍ식료품 위주 종합 소매업,249987630.0,32039705.0,765428.0,310321574.0,285115247.0,50666491.0
4,화현면,1,문구용품 및 회화용품 소매업,,,2070325.0,24155626.0,27296398.0,1021678.0
4,화현면,1,"서적, 신문 및 잡지류 소매업",25366507.0,3647854.0,1228795.0,,,
4,화현면,1,슈퍼마켓,149006054.0,121437294.0,64186671.0,118713717.0,119757118.0,24446190.0
4,화현면,1,육류 소매업,55013274.0,78008935.0,48944108.0,10354552.0,1873929.0,
4,화현면,1,"주방용품 및 가정용 유리, 요업제품 소매업",6345413.0,10380086.0,2010085.0,83288690.0,55920995.0,86046839.0
4,화현면,1,철물 및 난방용구 소매업,375048300.0,281032986.0,271992327.0,301012896.0,301015922.0,51307747.0
4,화현면,1,체인화 편의점,362921209.0,333891788.0,276940252.0,298019451.0,297986844.0,276645621.0
4,화현면,1,화초 및 식물 소매업,,,,,112507.0,
4,화현면,2,가전제품 수리업,158718586.0,102950861.0,106077369.0,129059666.0,129195112.0,38175731.0
4,화현면,2,기타 교습학원,422193.0,106836.0,385141.0,4060250.0,6390012.0,1295254.0
4,화현면,2,노래 연습장 운영업,16001632.0,13002189.0,7000751.0,1012659.0,,
4,화현면,2,여관업,45998249.0,40995818.0,24999516.0,40001088.0,39999472.0,6328600.0
4,화현면,2,일반의원,,,,,1005508.0,
4,화현면,2,자동차 전문 수리업,27001959.0,31993042.0,33992939.0,38007275.0,37995843.0,11339051.0
4,화현면,2,컴퓨터 게임방 운영업,49277251.0,137099115.0,141523435.0,62009608.0,35339826.0,
4,화현면,3,기타 주점업,29185517.0,44774218.0,118626970.0,22998718.0,22995600.0,
4,화현면,3,김밥 및 기타 간이 음식점업,21905468.0,24045037.0,27278502.0,36685665.0,29395449.0,5630581.0
4,화현면,3,서양식 음식점업,346349.0,1850901.0,10898013.0,61435241.0,44773793.0,12473878.0
4,화현면,3,중식 음식점업,109992819.0,149021207.0,112992403.0,84001323.0,84003408.0,10996602.0
